MIMAT0000065,MIMAT0000067,MIMAT0000101,MIMAT0000231,MIMAT0000425,MIMAT0000681,MIMAT0000691,MIMAT0000703,MIMAT0000762,MIMAT0002174,MIMAT0002835,MIMAT0004597,MIMAT0015072,target
5.277861355,4.456243454,6.099860124,4.312534575,0.102923692,5.443557524,3.320235072,0.102923692,4.977140808,4.515821711,0.102923692,0.102923692,5.603045338,0
0.277210848,0.277210848,6.460916059,4.137351118,0.277210848,0.277210848,4.046587837,0.277210848,0.277210848,0.277210848,6.311483321,0.277210848,6.365860206,0
2.552362952,2.67324821,5.886780402,5.413334444,0.276964482,5.191727187,4.99147012,0.276964482,5.353566473,5.980959481,3.424146338,5.602895667,5.978339245,0
4.763184057,2.541453204,5.041748641,3.321030468,4.190380632,2.719675645,-1.388876968,-1.388876968,3.366232621,4.82771577,2.40897094,2.707603893,4.851799262,0
5.981523234,5.552891844,6.896724522,6.936948684,-0.962792674,2.319546055,-0.962792674,-0.962792674,5.380488966,6.31039783,5.490195869,4.005078123,5.854998867,0
5.130316724,3.878598371,6.429228669,2.686847344,3.658269832,-0.202432139,-0.202432139,-0.202432139,5.266165296,5.611283734,-0.202432139,5.433422742,5.886893193,0
3.864091867,5.423208089,6.641855013,4.516445096,4.91569641,5.671997851,4.497961794,0.045921137,5.37443062,6.149835866,0.045921137,5.616119358,6.826408303,0
6.124143688,1.229864809,7.603544869,4.400834569,6.039828645,3.631024816,6.016598212,5.444809031,5.957122832,6.034793865,4.419536253,5.199087475,6.188197768,0
4.826848419,0.429955413,6.63660427,6.377546964,4.352723027,3.339319232,0.429955413,0.429955413,1.870609122,5.420463256,0.998657214,4.104647494,7.246048428,0
4.396667949,4.54537018,5.598151473,7.523681922,0.104118141,4.518387767,4.491653093,8.255316546,6.217252087,4.841993133,2.497899751,5.448081657,5.846249572,0
6.50048286,3.960401349,7.979503246,4.69717129,6.375089294,4.012695345,4.013501886,3.273562325,4.09262447,5.39096636,0.915630223,5.738673435,6.838990828,0
7.308954327,-0.598778767,6.722389774,7.101589265,5.767890964,5.637617892,5.694919005,3.010645855,3.551668398,4.743238459,3.789457964,6.379064213,6.38079442,0
4.854506145,3.905055621,7.207518892,3.54842661,-0.949906072,-0.949906072,1.961427268,5.481267591,3.793778622,6.460895823,5.212771082,4.740991237,5.499321359,0
0.697348614,0.697348614,4.419210292,3.371800603,0.697348614,6.713927426,0.697348614,0.697348614,4.465029011,0.697348614,0.697348614,0.697348614,6.046012037,0
6.444178608,0.151044816,5.85748263,4.751056015,0.151044816,4.058683815,0.935777713,0.151044816,5.450750073,6.479025886,2.728776553,4.877224457,5.036305488,0
6.616511312,-0.69928998,5.575226957,7.056620849,6.779922928,-0.69928998,6.434419914,-0.69928998,4.02528208,-0.69928998,4.143176361,3.378915634,6.126124964,0
8.719528256,7.304538136,8.051018758,5.327495312,7.246255666,8.435846838,8.782204234,0.722519029,7.137509302,7.137509302,3.90537656,7.625126885,6.440908056,0
7.437495465,5.829265353,6.95562339,4.996635379,4.156392143,3.975749369,5.125127434,0.083935861,4.808640515,5.751275282,1.89702405,5.898782244,6.385525458,0
3.829518694,1.21867893,2.865800975,3.211938305,-0.809260674,4.129067937,-0.809260674,-0.809260674,4.04528062,5.607244021,1.607211593,4.474316306,5.386758306,0
4.173665832,3.368670572,4.858150642,-0.740062538,4.839868668,3.055115806,3.335409766,-0.740062538,4.351320165,5.657060579,-0.740062538,4.773724896,3.715821924,0
3.60661529,2.438691419,5.981741578,3.178254831,4.402081401,2.962510616,3.339807644,1.810339891,4.309244922,5.053846226,3.973882415,-0.695518019,5.16738684,0
0.693755044,0.693755044,0.693755044,3.3009066,0.693755044,0.693755044,0.693755044,0.693755044,0.693755044,2.410691082,5.369030992,0.693755044,0.693755044,0
8.504652369,2.29525629,7.764378127,7.128929787,5.079184685,6.179455795,6.994926828,2.29525629,6.979970785,4.14836636,2.29525629,6.54324771,7.231333137,0
5.346231522,-0.515802268,6.345681857,3.883468763,3.336297641,2.582332871,3.003522193,4.069438025,5.616955346,5.616784891,3.23496947,5.284189851,5.769243888,0
5.941597099,3.806987489,5.276704715,-0.574124997,-0.574124997,4.054336097,2.967780282,2.885251754,4.459794456,5.47560011,-0.574124997,3.936437067,5.552704418,0
-1.68327641,-1.68327641,2.179738757,4.318684435,-1.68327641,1.579109389,-1.68327641,-1.68327641,-1.68327641,3.583017844,3.119117167,3.174261012,3.517384676,0
4.427302924,0.188494796,5.876654122,0.188494796,4.930954249,0.188494796,4.861995724,6.333269436,4.626478735,6.149093807,0.188494796,0.188494796,6.65062089,0
-0.927992091,2.924018236,5.110084623,2.144148876,3.915097578,2.05055227,2.953819825,-0.927992091,1.383573509,5.24275311,2.478904392,4.079587585,5.368860352,0
5.978108254,0.501571622,5.461295031,6.578611656,6.330613413,2.788896645,6.096628001,3.698739028,5.623382428,5.479758631,0.501571622,5.141979211,6.067477094,0
0.347861942,0.347861942,5.439658728,6.154951787,4.919641985,1.353529004,3.992470637,5.435465722,4.282838982,6.052695506,5.840025398,0.347861942,1.371693311,0
3.453752544,0.394763075,5.318340552,3.652367987,3.707278994,-0.589389968,5.096326855,-0.589389968,4.93933704,4.265128968,4.356736914,3.526252733,5.343556587,0
2.16020697,-0.314359463,4.367572352,-1.5507684,3.224836526,-1.5507684,1.569720128,0.539032541,3.888876456,4.882551024,4.710031543,2.294152825,5.498135429,0
0.765042791,-0.745896348,5.016214169,4.765426674,-0.745896348,2.417751315,2.936723577,2.059741776,3.508140175,4.617641139,-0.745896348,5.248359434,5.303531744,0
-0.918702967,-0.918702967,6.186543251,5.388823161,-0.918702967,2.193151037,4.642434596,5.294155394,5.015275097,5.375054449,-0.918702967,-0.918702967,1.681697235,0
3.811441988,1.630292498,5.316427519,-0.594668209,3.700692015,3.115175096,-0.594668209,-0.594668209,4.907253081,5.68619815,4.870167371,4.314068415,5.474972562,0
4.451894217,1.386035614,7.471549656,-1.373809083,4.186460565,1.995782099,-1.373809083,2.248792565,4.982468976,6.193037066,2.361073199,5.400686818,6.01139443,0
1.726453252,-0.712858709,6.066131729,3.120384596,3.891378112,3.297304362,-0.712858709,2.959378788,5.476615608,5.818940059,-0.712858709,3.56153715,5.070156269,0
4.68004841,2.992215055,6.537347026,4.254311723,4.742598338,4.84090978,1.420552803,4.267457927,5.799596588,5.930533979,4.266469895,4.751873204,5.206999062,0
0.716176579,-1.258988284,4.915251164,4.376335488,3.93882175,2.795134467,3.584011241,3.564812612,3.861775521,5.504348679,7.295230951,3.539391579,5.155229154,0
3.5480108,-0.238713099,5.69051832,-0.238713099,-0.238713099,-0.238713099,-0.238713099,-0.238713099,3.879810259,5.874707368,3.516950044,4.587889282,6.072157028,0
2.951471071,0.344874869,3.96734845,4.29422957,2.967491352,4.460491632,5.155430566,0.344874869,0.344874869,4.683496811,0.344874869,4.382963329,3.555541148,0
3.956438129,-1.573498301,0.109995301,3.144897211,-1.573498301,-1.573498301,-1.573498301,-1.573498301,4.533922351,5.00453827,2.071980681,3.644652745,4.336856331,0
5.318644424,-1.405555003,5.188611698,-1.405555003,2.804287058,-1.405555003,-1.405555003,2.677745605,3.118850056,4.503316855,4.177554097,5.035679213,5.575832979,0
-0.541094002,-0.541094002,4.099950908,-0.541094002,4.300914412,-0.541094002,5.000000186,2.232185367,5.132951387,5.247897848,3.852400569,3.530081008,4.185103536,0
4.901808556,-0.844228527,6.630752345,5.954915565,5.156392224,2.114497862,5.123815056,5.387227562,4.970985499,6.02268011,1.93434243,5.079798968,5.815266859,0
3.545791232,1.946948236,5.776376376,-0.703087134,4.311270689,-0.703087134,-0.703087134,-0.703087134,5.288792403,5.339989305,4.535744682,4.639689342,6.325963794,0
2.938371672,2.303746455,4.047840144,4.354121013,4.434551351,-0.774501579,-0.137817415,3.378901016,4.708894117,6.098902564,5.171620584,3.362437188,4.727793428,0
4.434738915,2.791530334,4.817935268,3.230644659,4.227652563,4.023305985,3.682084836,-1.343585851,-0.226529192,5.346984195,3.204316755,4.597093036,5.768000559,0
1.494477533,-0.481465026,5.427504477,-0.481465026,5.645584861,4.407369367,2.992144189,-0.481465026,4.758739825,6.098981868,4.824127692,4.411961341,5.224089724,0
4.515622817,-0.486395844,6.968419615,-0.486395844,-0.486395844,-0.340553208,-0.486395844,-0.486395844,3.907745549,5.223810983,4.40698368,4.750195757,5.988939845,0
-0.537045824,3.408099258,3.123653518,4.530635051,2.78782669,3.839844631,1.271149738,-0.537045824,4.469417826,6.332343822,4.626886778,-0.537045824,2.343287064,0
0.252457144,0.252457144,0.252457144,0.252457144,0.252457144,4.108417117,0.252457144,7.036104098,0.252457144,5.232731634,0.252457144,0.252457144,4.611115143,0
-0.392247118,-0.392247118,-0.392247118,-0.392247118,3.583975205,4.507373163,3.356060427,3.785194613,5.733961713,5.997217448,-0.392247118,-0.392247118,-0.392247118,0
0.364834412,0.364834412,0.364834412,0.364834412,0.364834412,4.964243065,5.150116417,0.364834412,0.364834412,4.829418171,2.58989541,0.364834412,4.971915327,0
6.848957128,5.243598208,4.866246598,4.135483317,6.587437801,6.730312471,5.741567657,4.621061293,5.860359853,6.157503994,0.487604352,2.376611847,5.451798411,0
4.649591569,5.876871112,0.259868176,5.071492562,4.865107953,0.259868176,4.241292066,0.259868176,3.388309238,4.23649897,0.259868176,0.259868176,0.259868176,0
2.654748716,-0.33954588,-0.33954588,-0.33954588,-0.33954588,4.233574419,-0.33954588,1.829197231,0.151532441,4.398527729,-0.33954588,-0.33954588,4.312286235,0
-1.099647255,-1.099647255,4.597257649,-1.099647255,-1.099647255,-1.099647255,-1.099647255,-1.099647255,1.623224926,5.243766401,3.968549243,2.928486754,4.359415063,0
-0.351383345,-0.351383345,-0.351383345,-0.351383345,-0.351383345,5.353574636,1.34070903,2.881998579,-0.351383345,5.37117585,-0.351383345,-0.351383345,-0.351383345,0
-0.239399568,-0.239399568,-0.239399568,-0.239399568,-0.239399568,5.406055203,2.247045374,-0.239399568,5.041333472,5.701688036,-0.239399568,-0.239399568,-0.239399568,0
0.378863583,5.254083936,5.470495793,3.509664615,5.477054529,1.083657362,2.318801614,0.378863583,6.493872299,6.672303626,4.488117287,5.817647508,0.378863583,0
4.364460226,0.316087282,3.335228435,3.688725788,4.337671684,4.819490616,0.316087282,6.073842584,3.605458231,6.190106841,6.583396065,0.316087282,6.030829231,0
0.505235033,5.31925644,0.505235033,3.811437961,4.968786434,5.979239544,6.04223232,0.505235033,6.327626728,3.691809012,3.518151079,0.505235033,0.505235033,0
5.076637163,5.337040924,5.097342,4.985851393,2.629173294,5.772728138,0.893437239,2.197750102,6.55039464,6.632664968,3.685690582,3.832297621,5.542823798,0
1.962764682,6.454678798,8.300202151,5.435500897,3.45017471,1.962764682,1.962764682,1.962764682,5.42970519,5.458356457,1.962764682,1.962764682,6.351567384,0
0.37603046,0.37603046,0.37603046,0.37603046,0.37603046,0.37603046,4.553711503,0.37603046,2.02101728,4.734281826,0.37603046,0.37603046,0.37603046,0
-4.353488606,-4.353488606,0.145750318,2.878545472,-4.353488606,-4.353488606,1.313742558,-4.353488606,3.274934867,4.279774876,-0.467096165,0.114714982,-0.240141212,0
0.042306334,0.042306334,0.042306334,0.042306334,0.042306334,4.230830696,4.535803806,0.042306334,5.057577305,5.172731513,0.042306334,0.042306334,0.042306334,0
0.378635341,0.378635341,3.589072523,0.378635341,4.676209762,1.52855151,0.378635341,4.85041979,4.774992146,5.882792026,4.65098855,1.851102317,4.60197834,0
0.115251175,0.115251175,5.625857069,3.551568729,4.572003999,3.999773719,4.063169602,0.115251175,4.537208148,5.655395904,5.122850733,5.291805667,5.800927823,0
-0.940374852,4.088838301,2.705223446,3.116021681,0.689659336,3.74401883,3.397786626,-0.940374852,3.828914675,5.179220855,0.001312428,1.413508281,4.681825282,0
-1.37126965,1.901655315,3.734793855,4.527766007,3.068744359,3.370810419,4.444840543,-1.37126965,3.156931571,5.062555449,-1.37126965,4.664734457,4.837859073,0
-0.222894066,-0.222894066,-0.222894066,2.298493428,2.885038137,0.703985887,3.037813622,3.048095269,3.647594942,5.437435338,4.098308893,3.122780488,5.684612669,0
-1.036371195,-1.036371195,-1.036371195,2.623039464,-1.036371195,1.039828151,4.224249501,5.539976164,3.429962811,5.214824463,-1.036371195,3.973503021,5.151009947,0
4.196515002,-0.812159222,-0.812159222,-0.812159222,2.498393216,0.572647663,2.674800942,3.168817505,4.734111736,5.492428845,-0.812159222,-0.812159222,-0.812159222,0
-1.410045905,-1.410045905,-1.410045905,2.067072497,-1.410045905,2.370605927,-1.410045905,3.565975119,3.956846455,5.225521681,0.189816963,-1.410045905,-1.410045905,0
-2.871731626,0.480884967,4.065674859,2.888331866,2.237890743,2.680185922,2.710912134,-2.654978785,3.46590642,4.393288453,1.289800981,2.665629212,1.311638563,0
-0.964222232,3.861380928,4.357873326,2.969934101,2.314464853,4.076908291,-0.964222232,0.033246023,4.553805273,5.996080298,2.467522841,4.513897398,4.094536847,0
-0.05779488,-0.05779488,3.963863397,3.384469229,4.665231173,-0.05779488,4.814265551,-0.05779488,0.40122748,5.540601592,4.592723849,0.861400259,5.790838826,0
0.235761536,0.235761536,3.499567177,4.692111899,5.183402604,0.235761536,0.235761536,2.876734844,5.068856719,6.338699558,5.331923995,5.254766988,5.977686158,0
2.631728144,-0.658753766,-0.658753766,2.322916256,3.806416221,-0.658753766,-0.658753766,3.413338311,3.538086942,5.36117005,2.174567474,3.383731236,5.505230747,0
4.918988662,3.394450789,4.521712726,0.268481805,4.103901993,5.670984114,0.268481805,0.268481805,2.684682008,4.567208539,0.268481805,0.268481805,4.838277477,0
4.004216586,4.649679459,-0.553565884,3.79505877,4.278590363,6.029738795,2.879988958,-0.553565884,5.867571362,6.671924119,1.271091328,4.52381635,3.652219808,0
-0.888505369,-0.888505369,-0.888505369,3.279764794,-0.888505369,4.357177198,-0.888505369,-0.888505369,4.552409798,6.066197367,-0.888505369,3.246254838,4.433074093,0
-1.430194945,-1.430194945,3.070713734,-1.430194945,-1.430194945,-1.430194945,-1.430194945,-1.430194945,4.155171854,4.613068912,4.671667581,-1.430194945,-1.430194945,0
2.410256698,4.667471905,1.71130572,4.56309652,3.747679914,2.392599896,-1.041977183,3.178039792,5.581878951,5.458708995,-1.041977183,3.139631627,4.915565708,0
3.533335071,-1.139885326,2.778857403,4.439872794,3.025951596,3.74102039,-1.139885326,0.724824469,4.26993349,5.439966805,-1.139885326,2.339409486,4.535530554,0
0.09836655,0.09836655,0.09836655,3.672340661,4.097165758,3.649183301,4.27051226,0.09836655,2.687909143,5.442115048,0.09836655,0.09836655,5.145843793,0
3.037024646,6.647362246,5.774239218,4.841800869,4.353988147,1.999799912,1.652293123,5.327782913,5.070831094,5.924726131,4.141554872,4.190352558,5.935822102,0
-1.243693637,-1.243693637,-1.243693637,-1.243693637,-1.17333179,3.535284977,-1.243693637,-1.243693637,4.461696564,5.85313598,-1.243693637,-1.243693637,4.022890162,0
-0.27033432,-0.27033432,-0.27033432,0.288104762,1.860364317,-0.27033432,-0.27033432,-0.27033432,3.149786252,5.737752385,5.663131977,3.451229192,6.440760142,0
-0.349060648,4.655201623,2.379262616,3.620370772,6.112754857,6.842914492,5.077106805,-0.349060648,7.102421088,6.3153205,-0.349060648,1.118464044,6.484669302,0
4.820508627,-0.51265054,-0.51265054,-0.51265054,4.300344414,4.278179177,4.369224334,5.46624811,6.393322049,-0.51265054,6.043964591,5.315884236,6.82123404,0
6.750466859,2.182560621,0.452204704,0.452204704,0.452204704,6.243373758,4.739209766,4.378770332,3.810867742,0.452204704,0.452204704,4.39029348,5.161446072,0
5.643815697,-0.297834967,1.894310974,3.709966246,5.386621287,5.645038752,4.568870462,4.455941881,5.984908254,6.520978657,4.391651317,4.907056922,5.326359172,0
-1.21871855,1.782921583,3.804160996,-1.21871855,1.824473697,3.892281871,-1.21871855,-1.21871855,4.570361447,5.475988955,5.885553208,4.033295867,-1.21871855,0
-0.264118364,-0.264118364,-0.264118364,-0.264118364,3.57167184,4.620605311,-0.264118364,-0.264118364,5.366901642,6.18810813,5.855247878,-0.264118364,4.038961319,0
0.546414142,3.482916088,4.698802699,0.546414142,0.546414142,5.825225537,0.546414142,0.546414142,4.566960642,6.622304586,0.546414142,0.546414142,0.546414142,0
5.909202881,0.499377348,5.511277998,0.203056997,0.203056997,4.893944391,0.203056997,5.727255428,5.722810181,2.969399497,0.203056997,0.203056997,4.778120486,0
4.933425127,4.47604184,7.095098964,4.234080961,5.266888201,1.498190088,4.648076644,0.039743944,5.461839723,4.923280291,0.039743944,5.886606829,5.469326825,0
6.46987343,5.547466654,8.19007366,4.901988059,6.271175597,5.218339672,6.02874422,-0.295979722,6.237051472,6.719400037,4.149305671,5.829679128,6.356296162,0
4.728204612,0.044617347,5.440085162,4.482708886,5.102222061,3.086935115,0.044617347,3.569838702,7.617283888,6.515305583,4.489711342,5.20782119,6.370008889,0
4.482482988,-0.448698364,6.371469215,3.691366811,4.904118354,-0.448698364,4.124716055,-0.448698364,5.793208698,6.101561106,2.125216184,5.391386355,6.59875145,0
0.525381607,3.217210906,7.093153852,1.376126366,4.732764715,4.270664303,5.258236432,0.525381607,6.382555503,5.467712734,0.525381607,1.42889941,6.535512706,0
6.01933795,4.217328776,7.084340099,6.228191351,2.866069604,5.505966132,5.956158489,1.037894741,7.025663406,7.115747735,0.233594694,5.968805129,6.194168685,0
5.918756349,2.26730638,6.840598424,0.566756429,5.077885915,3.186488308,4.193103082,0.566756429,5.575246829,4.722776654,4.881926888,6.415968303,6.492202115,0
4.886069166,5.486076108,6.039653805,5.166546447,4.729231577,5.469934745,3.573298962,-0.685953059,6.15530669,5.481834938,-0.685953059,3.735482224,5.238150589,0
5.408341316,2.992447713,4.852127035,5.227774003,-0.165826561,2.299330798,2.204885021,-0.165826561,5.304874986,5.531089282,4.08695403,4.905711813,7.034263434,0
4.686847036,0.03016505,7.220960778,4.401897792,4.033179385,4.381256579,0.03016505,0.03016505,0.03016505,5.537327461,3.587420115,0.03016505,4.355415809,0
6.080782725,5.968135482,7.533100958,0.337509994,0.98146313,6.196544891,0.337509994,0.337509994,6.173684473,6.688997252,1.219483869,6.104375835,6.224152441,0
5.59497449,0.967016387,7.205179946,3.545857255,6.180306363,5.020212053,4.041487164,3.689409596,4.932578646,6.40076693,-0.083607199,-0.083607199,6.056621038,0
4.298089308,0.120406006,5.9019102,0.120406006,3.950746357,5.111744551,0.120406006,4.637883809,6.004641702,6.607723494,0.972147719,5.157571558,5.998672974,0
6.349981068,3.931976624,7.045795491,5.527154598,5.53781065,5.152782913,6.316810626,-0.198713502,5.516447813,5.919065404,4.855367706,4.999853596,6.616128823,0
5.153698824,5.916470513,7.524437317,1.392530056,5.57663536,7.005693179,5.17173461,1.392530056,7.23248045,5.951188622,1.392530056,1.392530056,6.702589646,0
5.675764157,3.136374856,4.086845262,-0.61088918,3.596533756,4.933979198,3.413493595,2.232208615,5.169385525,5.010937112,-0.61088918,3.215921807,4.423796306,0
5.767888258,2.363922201,6.155030318,6.55052596,6.27643232,4.942812872,3.049443108,-0.1641227,5.913752728,6.75075409,-0.1641227,-0.1641227,5.840734715,0
